"Polygon_Number","Coordinate_Order","Coordinate_ID","Longitude","Latitude"
"34",7,"34_7",-5.925,47.175
"34",8,"34_8",-5.9,47.175
"34",9,"34_9",-5.875,47.175
"34",10,"34_10",-5.875,47.2
"34",11,"34_11",-5.875,47.225
"34",12,"34_12",-5.875,47.25
"34",13,"34_13",-5.875,47.25
"34",14,"34_14",-5.9,47.25
"34",15,"34_15",-5.95,47.25
"34",16,"34_16",-5.975,47.25
"35",1,"35_1",-4.925,43.6
"35",2,"35_2",-4.925,43.625
"35",3,"35_3",-4.925,43.65
"35",4,"35_4",-4.925,43.675
"35",5,"35_5",-4.95,43.675
"35",6,"35_6",-4.975,43.675
"35",7,"35_7",-5,43.675
"35",8,"35_8",-5.025,43.675
"35",9,"35_9",-5.025,43.65
"35",10,"35_10",-5.025,43.625
"35",11,"35_11",-5.025,43.6
"35",12,"35_12",-5,43.6
"35",13,"35_13",-4.95,43.6
"35",14,"35_14",-4.925,43.6
"36",1,"36_1",-6.25,47.275
"36",2,"36_2",-6.225,47.275
"36",3,"36_3",-6.225,47.3
"36",4,"36_4",-6.225,47.325
"36",5,"36_5",-6.225,47.35
"36",6,"36_6",-6.225,47.375
"36",7,"36_7",-6.25,47.375
"36",8,"36_8",-6.275,47.375
"36",9,"36_9",-6.3,47.375
"36",10,"36_10",-6.325,47.375
"36",11,"36_11",-6.35,47.375
"36",12,"36_12",-6.375,47.375
"36",13,"36_13",-6.375,47.4
"36",14,"36_14",-6.375,47.4
"36",15,"36_15",-6.4,47.4
"36",16,"36_16",-6.4,47.425
"36",17,"36_17",-6.425,47.425
"36",18,"36_18",-6.45,47.425
"36",19,"36_19",-6.475,47.425
"36",20,"36_20",-6.5,47.425
"36",21,"36_21",-6.525,47.425
"36",22,"36_22",-6.525,47.4
"36",23,"36_23",-6.525,47.375
"36",24,"36_24",-6.525,47.35
"36",25,"36_25",-6.5,47.35
"36",26,"36_26",-6.45,47.35
"36",27,"36_27",-6.4,47.35
"36",28,"36_28",-6.4,47.3
"36",29,"36_29",-6.35,47.3
"36",30,"36_30",-6.3,47.3
"36",31,"36_31",-6.25,47.3
"36",32,"36_32",-6.25,47.275
"37",1,"37_1",-5.55,44.025
"37",2,"37_2",-5.575,44.025
"37",3,"37_3",-5.6,44.025
"37",4,"37_4",-5.625,44.025
"37",5,"37_5",-5.625,44
"37",6,"37_6",-5.625,43.975
"37",7,"37_7",-5.625,43.95
"37",8,"37_8",-5.625,43.925
"37",9,"37_9",-5.6,43.925
"37",10,"37_10",-5.575,43.925
"37",11,"37_11",-5.55,43.925
"37",12,"37_12",-5.525,43.925
"37",13,"37_13",-5.5,43.925
"37",14,"37_14",-5.475,43.925
"37",15,"37_15",-5.45,43.925
"37",16,"37_16",-5.425,43.925
"37",17,"37_17",-5.425,43.95
"37",18,"37_18",-5.425,43.975
"37",19,"37_19",-5.425,44
"37",20,"37_20",-5.425,44
"37",21,"37_21",-5.45,44
"37",22,"37_22",-5.5,44
"37",23,"37_23",-5.55,44
"37",24,"37_24",-5.55,44.025
"38",1,"38_1",-6.575,47.35
"38",2,"38_2",-6.575,47.375
"38",3,"38_3",-6.575,47.4
"38",4,"38_4",-6.575,47.425
"38",5,"38_5",-6.575,47.45
"38",6,"38_6",-6.575,47.475
"38",7,"38_7",-6.6,47.475
"38",8,"38_8",-6.625,47.475
"38",9,"38_9",-6.65,47.475
"38",10,"38_10",-6.675,47.475
"38",11,"38_11",-6.675,47.45
"38",12,"38_12",-6.675,47.425
"38",13,"38_13",-6.675,47.4
"38",14,"38_14",-6.65,47.4
"38",15,"38_15",-6.65,47.35
"38",16,"38_16",-6.6,47.35
"38",17,"38_17",-6.575,47.35
"39",1,"39_1",-5.875,43.95
"39",2,"39_2",-5.875,43.95
"39",3,"39_3",-5.875,43.925
"39",4,"39_4",-5.85,43.925
"39",5,"39_5",-5.825,43.925
"39",6,"39_6",-5.8,43.925
"39",7,"39_7",-5.775,43.925
"39",8,"39_8",-5.75,43.925
"39",9,"39_9",-5.725,43.925
"39",10,"39_10",-5.7,43.925
"39",11,"39_11",-5.675,43.925
"39",12,"39_12",-5.675,43.95
"39",13,"39_13",-5.675,43.975
"39",14,"39_14",-5.675,44
"39",15,"39_15",-5.675,44.025
"39",16,"39_16",-5.675,44.05
"39",17,"39_17",-5.675,44.05
"39",18,"39_18",-5.7,44.05
"39",19,"39_19",-5.75,44.05
"39",20,"39_20",-5.75,44
"39",21,"39_21",-5.8,44
"39",22,"39_22",-5.8,43.95
"39",23,"39_23",-5.85,43.95
"39",24,"39_24",-5.875,43.95
"40",1,"40_1",-6.85,47.425
"40",2,"40_2",-6.825,47.425
"40",3,"40_3",-6.825,47.45
"40",4,"40_4",-6.825,47.475
"40",5,"40_5",-6.825,47.5
"40",6,"40_6",-6.825,47.525
"40",7,"40_7",-6.85,47.525
"40",8,"40_8",-6.875,47.525
"40",9,"40_9",-6.9,47.525
"40",10,"40_10",-6.925,47.525
"40",11,"40_11",-6.925,47.5
"40",12,"40_12",-6.925,47.475
"40",13,"40_13",-6.925,47.45
"40",14,"40_14",-6.9,47.45
"40",15,"40_15",-6.85,47.45
"40",16,"40_16",-6.85,47.425
"41",1,"41_1",-7.075,47.45
"41",2,"41_2",-7.075,47.475
"41",3,"41_3",-7.05,47.475
"41",4,"41_4",-7.025,47.475
"41",5,"41_5",-7,47.475
"41",6,"41_6",-6.975,47.475
"41",7,"41_7",-6.975,47.5
"41",8,"41_8",-6.975,47.525
"41",9,"41_9",-6.975,47.55
"41",10,"41_10",-6.975,47.55
"41",11,"41_11",-7,47.55
"41",12,"41_12",-7,47.575
"41",13,"41_13",-7.025,47.575
"41",14,"41_14",-7.05,47.575
"41",15,"41_15",-7.075,47.575
"41",16,"41_16",-7.1,47.575
"41",17,"41_17",-7.125,47.575
"41",18,"41_18",-7.15,47.575
"41",19,"41_19",-7.175,47.575
"41",20,"41_20",-7.175,47.55
"41",21,"41_21",-7.175,47.525
"41",22,"41_22",-7.175,47.5
"41",23,"41_23",-7.175,47.475
"41",24,"41_24",-7.175,47.45
"41",25,"41_25",-7.15,47.45
"41",26,"41_26",-7.1,47.45
"41",27,"41_27",-7.075,47.45
"42",1,"42_1",-7.4,47.525
"42",2,"42_2",-7.375,47.525
"42",3,"42_3",-7.35,47.525
"42",4,"42_4",-7.325,47.525
"42",5,"42_5",-7.3,47.525
"42",6,"42_6",-7.275,47.525
"42",7,"42_7",-7.275,47.55
"42",8,"42_8",-7.275,47.575
"42",9,"42_9",-7.275,47.6
"42",10,"42_10",-7.275,47.6
"42",11,"42_11",-7.3,47.6
"42",12,"42_12",-7.35,47.6
"42",13,"42_13",-7.35,47.625
"42",14,"42_14",-7.375,47.625
"42",15,"42_15",-7.4,47.625
"42",16,"42_16",-7.425,47.625
"42",17,"42_17",-7.425,47.6
"42",18,"42_18",-7.425,47.575
"42",19,"42_19",-7.425,47.55
"42",20,"42_20",-7.4,47.55
"42",21,"42_21",-7.4,47.525
"43",1,"43_1",-6.625,44
"43",2,"43_2",-6.625,44
"43",3,"43_3",-6.625,43.975
"43",4,"43_4",-6.6,43.975
"43",5,"43_5",-6.575,43.975
"43",6,"43_6",-6.55,43.975
"43",7,"43_7",-6.525,43.975
"43",8,"43_8",-6.525,43.95
"43",9,"43_9",-6.525,43.925
"43",10,"43_10",-6.525,43.9
"43",11,"43_11",-6.525,43.875
"43",12,"43_12",-6.5,43.875
"43",13,"43_13",-6.475,43.875
"43",14,"43_14",-6.475,43.85
"43",15,"43_15",-6.475,43.825
"43",16,"43_16",-6.45,43.825
"43",17,"43_17",-6.425,43.825
"43",18,"43_18",-6.4,43.825
"43",19,"43_19",-6.375,43.825
"43",20,"43_20",-6.375,43.8
"43",21,"43_21",-6.375,43.775
"43",22,"43_22",-6.35,43.775
"43",23,"43_23",-6.325,43.775
"43",24,"43_24",-6.3,43.775
"43",25,"43_25",-6.275,43.775
"43",26,"43_26",-6.275,43.8
"43",27,"43_27",-6.275,43.825
"43",28,"43_28",-6.25,43.825
"43",29,"43_29",-6.225,43.825
"43",30,"43_30",-6.225,43.85
"43",31,"43_31",-6.225,43.875
"43",32,"43_32",-6.2,43.875
"43",33,"43_33",-6.175,43.875
"43",34,"43_34",-6.175,43.9
"43",35,"43_35",-6.175,43.925
"43",36,"43_36",-6.175,43.95
"43",37,"43_37",-6.175,43.95
"43",38,"43_38",-6.2,43.95
"43",39,"43_39",-6.25,43.95
"43",40,"43_40",-6.25,43.9
"43",41,"43_41",-6.25,43.85
"43",42,"43_42",-6.3,43.85
"43",43,"43_43",-6.35,43.85
"43",44,"43_44",-6.4,43.85
"43",45,"43_45",-6.4,43.9
"43",46,"43_46",-6.45,43.9
"43",47,"43_47",-6.45,43.95
"43",48,"43_48",-6.5,43.95
"43",49,"43_49",-6.5,44
"43",50,"43_50",-6.55,44
"43",51,"43_51",-6.6,44
"43",52,"43_52",-6.625,44
"44",1,"44_1",-7.475,47.55
"44",2,"44_2",-7.475,47.575
"44",3,"44_3",-7.475,47.6
"44",4,"44_4",-7.475,47.625
"44",5,"44_5",-7.475,47.65
"44",6,"44_6",-7.475,47.675
"44",7,"44_7",-7.5,47.675
"44",8,"44_8",-7.525,47.675
"44",9,"44_9",-7.55,47.675
"44",10,"44_10",-7.575,47.675
"44",11,"44_11",-7.575,47.65
"44",12,"44_12",-7.575,47.625
"44",13,"44_13",-7.575,47.6
"44",14,"44_14",-7.575,47.575
"44",15,"44_15",-7.575,47.55
"44",16,"44_16",-7.55,47.55
"44",17,"44_17",-7.5,47.55
"44",18,"44_18",-7.475,47.55
"45",1,"45_1",-7.65,47.775
"45",2,"45_2",-7.65,47.775
"45",3,"45_3",-7.625,47.775
"45",4,"45_4",-7.6,47.775
"45",5,"45_5",-7.575,47.775
"45",6,"45_6",-7.575,47.8
"45",7,"45_7",-7.575,47.825
"45",8,"45_8",-7.575,47.85
"45",9,"45_9",-7.575,47.875
"45",10,"45_10",-7.6,47.875
"45",11,"45_11",-7.625,47.875
"45",12,"45_12",-7.65,47.875
"45",13,"45_13",-7.675,47.875
"45",14,"45_14",-7.7,47.875
"45",15,"45_15",-7.725,47.875
"45",16,"45_16",-7.725,47.85
"45",17,"45_17",-7.725,47.825
"45",18,"45_18",-7.725,47.8
"45",19,"45_19",-7.725,47.775
"45",20,"45_20",-7.7,47.775
"45",21,"45_21",-7.7,47.775
"45",22,"45_22",-7.7,47.8
"45",23,"45_23",-7.65,47.8
"45",24,"45_24",-7.65,47.775
"46",1,"46_1",-8.025,47.7
"46",2,"46_2",-8.025,47.725
"46",3,"46_3",-8.025,47.75
"46",4,"46_4",-8.025,47.775
"46",5,"46_5",-8.025,47.8
"46",6,"46_6",-8.025,47.825
"46",7,"46_7",-8,47.825
"46",8,"46_8",-7.975,47.825
"46",9,"46_9",-7.975,47.85
"46",10,"46_10",-7.975,47.875
"46",11,"46_11",-7.975,47.9
"46",12,"46_12",-7.975,47.925
"46",13,"46_13",-8,47.925
"46",14,"46_14",-8.025,47.925
"46",15,"46_15",-8.05,47.925
"46",16,"46_16",-8.075,47.925
"46",17,"46_17",-8.075,47.9
"46",18,"46_18",-8.075,47.875
"46",19,"46_19",-8.1,47.875
"46",20,"46_20",-8.125,47.875
"46",21,"46_21",-8.125,47.9
"46",22,"46_22",-8.125,47.925
"46",23,"46_23",-8.15,47.925
"46",24,"46_24",-8.175,47.925
"46",25,"46_25",-8.2,47.925
"46",26,"46_26",-8.2,47.9
"46",27,"46_27",-8.15,47.9
"46",28,"46_28",-8.15,47.85
"46",29,"46_29",-8.1,47.85
"46",30,"46_30",-8.1,47.8
"46",31,"46_31",-8.1,47.75
"46",32,"46_32",-8.05,47.75
"46",33,"46_33",-8.05,47.7
"46",34,"46_34",-8.025,47.7
"47",1,"47_1",-8.375,48.025
"47",2,"47_2",-8.35,48.025
"47",3,"47_3",-8.325,48.025
"47",4,"47_4",-8.3,48.025
"47",5,"47_5",-8.275,48.025
"47",6,"47_6",-8.275,48.05
"47",7,"47_7",-8.275,48.075
"47",8,"47_8",-8.275,48.1
"47",9,"47_9",-8.275,48.125
"47",10,"47_10",-8.3,48.125
"47",11,"47_11",-8.325,48.125
"47",12,"47_12",-8.35,48.125
"47",13,"47_13",-8.375,48.125
"47",14,"47_14",-8.375,48.1
"47",15,"47_15",-8.375,48.075
"47",16,"47_16",-8.375,48.05
"47",17,"47_17",-8.375,48.025
"48",1,"48_1",-7.2,44.125
"48",2,"48_2",-7.225,44.125
"48",3,"48_3",-7.225,44.1
"48",4,"48_4",-7.225,44.075
"48",5,"48_5",-7.225,44.05
"48",6,"48_6",-7.225,44.025
"48",7,"48_7",-7.2,44.025
"48",8,"48_8",-7.175,44.025
"48",9,"48_9",-7.15,44.025
"48",10,"48_10",-7.125,44.025
"48",11,"48_11",-7.1,44.025
"48",12,"48_12",-7.075,44.025
"48",13,"48_13",-7.075,44.05
"48",14,"48_14",-7.075,44.05
"48",15,"48_15",-7.1,44.05
"48",16,"48_16",-7.15,44.05
"48",17,"48_17",-7.15,44.1
"48",18,"48_18",-7.2,44.1
"48",19,"48_19",-7.2,44.125
"48",20,"48_20",-7.2,44.125
"49",1,"49_1",-8.8,48.075
"49",2,"49_2",-8.775,48.075
"49",3,"49_3",-8.775,48.1
"49",4,"49_4",-8.775,48.125
"49",5,"49_5",-8.775,48.15
"49",6,"49_6",-8.775,48.175
"49",7,"49_7",-8.8,48.175
"49",8,"49_8",-8.825,48.175
"49",9,"49_9",-8.85,48.175
"49",10,"49_10",-8.875,48.175
"49",11,"49_11",-8.875,48.15
"49",12,"49_12",-8.875,48.125
"49",13,"49_13",-8.875,48.1
"49",14,"49_14",-8.85,48.1
"49",15,"49_15",-8.8,48.1
"49",16,"49_16",-8.8,48.075
"50",1,"50_1",-7.825,44.15
"50",2,"50_2",-7.825,44.15
"50",3,"50_3",-7.825,44.125
"50",4,"50_4",-7.8,44.125
"50",5,"50_5",-7.775,44.125
"50",6,"50_6",-7.75,44.125
"50",7,"50_7",-7.725,44.125
"50",8,"50_8",-7.725,44.15
"50",9,"50_9",-7.725,44.15
"50",10,"50_10",-7.75,44.15
"50",11,"50_11",-7.8,44.15
"50",12,"50_12",-7.825,44.15
"51",1,"51_1",-9.125,48.15
"51",2,"51_2",-9.125,48.175
"51",3,"51_3",-9.15,48.175
"51",4,"51_4",-9.175,48.175
"51",5,"51_5",-9.2,48.175
"51",6,"51_6",-9.225,48.175
"51",7,"51_7",-9.225,48.15
"51",8,"51_8",-9.225,48.125
"51",9,"51_9",-9.225,48.1
"51",10,"51_10",-9.2,48.1
"51",11,"51_11",-9.15,48.1
"51",12,"51_12",-9.15,48.15
"51",13,"51_13",-9.125,48.15
"52",1,"52_1",-7.975,44.15
"52",2,"52_2",-7.975,44.15
"52",3,"52_3",-7.975,44.125
"52",4,"52_4",-7.975,44.1
"52",5,"52_5",-7.975,44.075
"52",6,"52_6",-7.95,44.075
"52",7,"52_7",-7.925,44.075
"52",8,"52_8",-7.9,44.075
"52",9,"52_9",-7.875,44.075
"52",10,"52_10",-7.875,44.1
"52",11,"52_11",-7.875,44.125
"52",12,"52_12",-7.875,44.15
"52",13,"52_13",-7.875,44.15
"52",14,"52_14",-7.9,44.15
"52",15,"52_15",-7.95,44.15
"52",16,"52_16",-7.975,44.15
"53",1,"53_1",-8.425,44.25
"53",2,"53_2",-8.425,44.25
"53",3,"53_3",-8.425,44.225
"53",4,"53_4",-8.4,44.225
"53",5,"53_5",-8.375,44.225
"53",6,"53_6",-8.35,44.225
"53",7,"53_7",-8.325,44.225
"53",8,"53_8",-8.325,44.25
"53",9,"53_9",-8.325,44.25
"53",10,"53_10",-8.35,44.25
"53",11,"53_11",-8.4,44.25
"53",12,"53_12",-8.425,44.25
"54",1,"54_1",-8.775,44.2
"54",2,"54_2",-8.775,44.2
"54",3,"54_3",-8.775,44.175
"54",4,"54_4",-8.75,44.175
"54",5,"54_5",-8.725,44.175
"54",6,"54_6",-8.725,44.15
"54",7,"54_7",-8.725,44.125
"54",8,"54_8",-8.7,44.125
"54",9,"54_9",-8.675,44.125
"54",10,"54_10",-8.65,44.125
"54",11,"54_11",-8.625,44.125
"54",12,"54_12",-8.625,44.15
"54",13,"54_13",-8.625,44.175
"54",14,"54_14",-8.625,44.2
"54",15,"54_15",-8.625,44.225
"54",16,"54_16",-8.65,44.225
"54",17,"54_17",-8.675,44.225
"54",18,"54_18",-8.675,44.25
"54",19,"54_19",-8.675,44.25
"54",20,"54_20",-8.7,44.25
"54",21,"54_21",-8.75,44.25
"54",22,"54_22",-8.75,44.2
"54",23,"54_23",-8.775,44.2
"55",1,"55_1",-8.95,44.025
"55",2,"55_2",-8.925,44.025
"55",3,"55_3",-8.9,44.025
"55",4,"55_4",-8.875,44.025
"55",5,"55_5",-8.875,44.05
"55",6,"55_6",-8.875,44.075
"55",7,"55_7",-8.875,44.1
"55",8,"55_8",-8.875,44.125
"55",9,"55_9",-8.875,44.15
"55",10,"55_10",-8.875,44.175
"55",11,"55_11",-8.9,44.175
"55",12,"55_12",-8.925,44.175
"55",13,"55_13",-8.95,44.175
"55",14,"55_14",-8.975,44.175
"55",15,"55_15",-8.975,44.15
"55",16,"55_16",-8.975,44.125
"55",17,"55_17",-8.975,44.1
"55",18,"55_18",-8.975,44.075
"55",19,"55_19",-8.975,44.05
"55",20,"55_20",-8.95,44.05
"55",21,"55_21",-8.95,44.025
"56",1,"56_1",-9.275,43.475
"56",2,"56_2",-9.275,43.5
"56",3,"56_3",-9.275,43.525
"56",4,"56_4",-9.275,43.55
"56",5,"56_5",-9.275,43.575
"56",6,"56_6",-9.3,43.575
"56",7,"56_7",-9.325,43.575
"56",8,"56_8",-9.35,43.575
"56",9,"56_9",-9.375,43.575
"56",10,"56_10",-9.375,43.55
"56",11,"56_11",-9.375,43.525
"56",12,"56_12",-9.375,43.5
"56",13,"56_13",-9.375,43.475
"56",14,"56_14",-9.35,43.475
"56",15,"56_15",-9.325,43.475
"56",16,"56_16",-9.3,43.475
"56",17,"56_17",-9.275,43.475
"57",1,"57_1",-7.5,36.225
"57",2,"57_2",-7.475,36.225
"57",3,"57_3",-7.475,36.25
"57",4,"57_4",-7.475,36.275
"57",5,"57_5",-7.475,36.3
"57",6,"57_6",-7.475,36.325
"57",7,"57_7",-7.5,36.325
"57",8,"57_8",-7.525,36.325
"57",9,"57_9",-7.55,36.325
"57",10,"57_10",-7.55,36.325
"57",11,"57_11",-7.55,36.3
"57",12,"57_12",-7.55,36.25
"57",13,"57_13",-7.5,36.25
"57",14,"57_14",-7.5,36.225
"58a",1,"58a_1",-7.625,36.35
"58a",2,"58a_2",-7.625,36.375
"58a",3,"58a_3",-7.65,36.375
"58a",4,"58a_4",-7.675,36.375
"58a",5,"58a_5",-7.7,36.375
"58a",6,"58a_6",-7.725,36.375
"58a",7,"58a_7",-7.725,36.35
"58a",8,"58a_8",-7.7,36.35
"58a",9,"58a_9",-7.65,36.35
"58a",10,"58a_10",-7.625,36.35
"58b",1,"58b_1",-7.75,36.325
"58b",2,"58b_2",-7.775,36.325
"58b",3,"58b_3",-7.775,36.3
"58b",4,"58b_4",-7.75,36.3
"58b",5,"58b_5",-7.75,36.325
"58b",6,"58b_6",-7.75,36.325
"59",1,"59_1",-7.925,36.9
"59",2,"59_2",-7.925,36.9
"59",3,"59_3",-7.925,36.875
"59",4,"59_4",-7.925,36.85
"59",5,"59_5",-7.925,36.825
"59",6,"59_6",-7.9,36.825
"59",7,"59_7",-7.875,36.825
"59",8,"59_8",-7.875,36.8
"59",9,"59_9",-7.875,36.775
"59",10,"59_10",-7.85,36.775
"59",11,"59_11",-7.825,36.775
"59",12,"59_12",-7.8,36.775
"59",13,"59_13",-7.775,36.775
"59",14,"59_14",-7.775,36.8
"59",15,"59_15",-7.775,36.825
"59",16,"59_16",-7.775,36.85
"59",17,"59_17",-7.775,36.875
"59",18,"59_18",-7.775,36.9
"59",19,"59_19",-7.775,36.925
"59",20,"59_20",-7.8,36.925
"59",21,"59_21",-7.8,36.925
"59",22,"59_22",-7.8,36.9
"59",23,"59_23",-7.85,36.9
"59",24,"59_24",-7.9,36.9
"59",25,"59_25",-7.925,36.9
"60",1,"60_1",-9.5,42.225
"60",2,"60_2",-9.475,42.225
"60",3,"60_3",-9.45,42.225
"60",4,"60_4",-9.425,42.225
"60",5,"60_5",-9.425,42.25
"60",6,"60_6",-9.425,42.275
"60",7,"60_7",-9.425,42.3
"60",8,"60_8",-9.425,42.325
"60",9,"60_9",-9.45,42.325
"60",10,"60_10",-9.475,42.325
"60",11,"60_11",-9.5,42.325
"60",12,"60_12",-9.5,42.3
"60",13,"60_13",-9.5,42.25
"60",14,"60_14",-9.5,42.225
"61",1,"61_1",-9.3,41.475
"61",2,"61_2",-9.275,41.475
"61",3,"61_3",-9.275,41.5
"61",4,"61_4",-9.275,41.525
"61",5,"61_5",-9.275,41.55
"61",6,"61_6",-9.275,41.575
"61",7,"61_7",-9.3,41.575
"61",8,"61_8",-9.3,41.575
"61",9,"61_9",-9.3,41.55
"61",10,"61_10",-9.3,41.5
"61",11,"61_11",-9.3,41.475
"61",12,"61_12",-9.3,41.475
"62",1,"62_1",-7.825,36.3
"62",2,"62_2",-7.825,36.325
"62",3,"62_3",-7.825,36.35
"62",4,"62_4",-7.825,36.375
"62",5,"62_5",-7.85,36.375
"62",6,"62_6",-7.875,36.375
"62",7,"62_7",-7.9,36.375
"62",8,"62_8",-7.925,36.375
"62",9,"62_9",-7.925,36.35
"62",10,"62_10",-7.9,36.35
"62",11,"62_11",-7.85,36.35
"62",12,"62_12",-7.85,36.3
"62",13,"62_13",-7.825,36.3
"63",1,"63_1",-8.075,36.675
"63",2,"63_2",-8.075,36.65
"63",3,"63_3",-8.075,36.625
"63",4,"63_4",-8.05,36.625
"63",5,"63_5",-8.025,36.625
"63",6,"63_6",-8,36.625
"63",7,"63_7",-7.975,36.625
"63",8,"63_8",-7.975,36.65
"63",9,"63_9",-7.975,36.675
"63",10,"63_10",-7.975,36.7
"63",11,"63_11",-7.975,36.725
"63",12,"63_12",-7.975,36.75
"63",13,"63_13",-7.975,36.775
"63",14,"63_14",-8,36.775
"63",15,"63_15",-8.025,36.775
"63",16,"63_16",-8.05,36.775
"63",17,"63_17",-8.075,36.775
"63",18,"63_18",-8.075,36.75
"63",19,"63_19",-8.075,36.725
"63",20,"63_20",-8.075,36.7
"63",21,"63_21",-8.075,36.675
"64",1,"64_1",-8.225,36.8
"64",2,"64_2",-8.225,36.8
"64",3,"64_3",-8.225,36.775
"64",4,"64_4",-8.225,36.75
"64",5,"64_5",-8.225,36.725
"64",6,"64_6",-8.2,36.725
"64",7,"64_7",-8.175,36.725
"64",8,"64_8",-8.15,36.725
"64",9,"64_9",-8.125,36.725
"64",10,"64_10",-8.125,36.75
"64",11,"64_11",-8.125,36.775
"64",12,"64_12",-8.125,36.8
"64",13,"64_13",-8.125,36.825
"64",14,"64_14",-8.15,36.825
"64",15,"64_15",-8.15,36.825
"64",16,"64_16",-8.15,36.8
"64",17,"64_17",-8.2,36.8
"64",18,"64_18",-8.225,36.8
"65",1,"65_1",-9.475,40.55
"65",2,"65_2",-9.475,40.55
"65",3,"65_3",-9.475,40.525
"65",4,"65_4",-9.45,40.525
"65",5,"65_5",-9.425,40.525
"65",6,"65_6",-9.4,40.525
"65",7,"65_7",-9.375,40.525
"65",8,"65_8",-9.375,40.55
"65",9,"65_9",-9.375,40.575
"65",10,"65_10",-9.375,40.6
"65",11,"65_11",-9.375,40.625
"65",12,"65_12",-9.4,40.625
"65",13,"65_13",-9.4,40.625
"65",14,"65_14",-9.4,40.6
"65",15,"65_15",-9.4,40.55
"65",16,"65_16",-9.45,40.55
"65",17,"65_17",-9.475,40.55
"66",1,"66_1",-8.725,36.675
"66",2,"66_2",-8.7,36.675
"66",3,"66_3",-8.675,36.675
"66",4,"66_4",-8.65,36.675
"66",5,"66_5",-8.625,36.675
"66",6,"66_6",-8.625,36.7
"66",7,"66_7",-8.625,36.725
"66",8,"66_8",-8.625,36.75
"66",9,"66_9",-8.625,36.775
"66",10,"66_10",-8.65,36.775
"66",11,"66_11",-8.675,36.775
"66",12,"66_12",-8.7,36.775
"66",13,"66_13",-8.725,36.775
"66",14,"66_14",-8.725,36.75
"66",15,"66_15",-8.725,36.725
"66",16,"66_16",-8.725,36.7
"66",17,"66_17",-8.725,36.675
"67",1,"67_1",-9.225,37.825
"67",2,"67_2",-9.225,37.85
"67",3,"67_3",-9.225,37.875
"67",4,"67_4",-9.225,37.9
"67",5,"67_5",-9.225,37.925
"67",6,"67_6",-9.25,37.925
"67",7,"67_7",-9.275,37.925
"67",8,"67_8",-9.3,37.925
"67",9,"67_9",-9.325,37.925
"67",10,"67_10",-9.325,37.9
"67",11,"67_11",-9.325,37.875
"67",12,"67_12",-9.325,37.85
"67",13,"67_13",-9.325,37.825
"67",14,"67_14",-9.3,37.825
"67",15,"67_15",-9.275,37.825
"67",16,"67_16",-9.25,37.825
"67",17,"67_17",-9.225,37.825
"68",1,"68_1",-9.3,36.775
"68",2,"68_2",-9.3,36.775
"68",3,"68_3",-9.275,36.775
"68",4,"68_4",-9.25,36.775
"68",5,"68_5",-9.225,36.775
"68",6,"68_6",-9.2,36.775
"68",7,"68_7",-9.175,36.775
"68",8,"68_8",-9.175,36.8
"68",9,"68_9",-9.175,36.825
"68",10,"68_10",-9.175,36.85
"68",11,"68_11",-9.175,36.875
"68",12,"68_12",-9.2,36.875
"68",13,"68_13",-9.225,36.875
"68",14,"68_14",-9.225,36.9
"68",15,"68_15",-9.225,36.925
"68",16,"68_16",-9.225,36.95
"68",17,"68_17",-9.225,36.975
"68",18,"68_18",-9.25,36.975
"68",19,"68_19",-9.25,36.95
"68",20,"68_20",-9.3,36.95
"68",21,"68_21",-9.325,36.95
"68",22,"68_22",-9.325,36.95
"68",23,"68_23",-9.325,36.925
"68",24,"68_24",-9.325,36.9
"68",25,"68_25",-9.325,36.875
"68",26,"68_26",-9.35,36.875
"68",27,"68_27",-9.35,36.875
"68",28,"68_28",-9.35,36.85
"68",29,"68_29",-9.35,36.8
"68",30,"68_30",-9.3,36.8
"68",31,"68_31",-9.3,36.775
"69",1,"69_1",-9.95,55.475
"69",2,"69_2",-9.925,55.475
"69",3,"69_3",-9.9,55.475
"69",4,"69_4",-9.875,55.475
"69",5,"69_5",-9.875,55.5
"69",6,"69_6",-9.875,55.5
"69",7,"69_7",-9.9,55.5
"69",8,"69_8",-9.95,55.5
"69",9,"69_9",-9.95,55.475
"70",1,"70_1",-10.2,55.125
"70",2,"70_2",-10.175,55.125
"70",3,"70_3",-10.15,55.125
"70",4,"70_4",-10.125,55.125
"70",5,"70_5",-10.125,55.15
"70",6,"70_6",-10.125,55.175
"70",7,"70_7",-10.125,55.2
"70",8,"70_8",-10.125,55.225
"70",9,"70_9",-10.125,55.25
"70",10,"70_10",-10.125,55.25
"70",11,"70_11",-10.15,55.25
"70",12,"70_12",-10.15,55.2
"70",13,"70_13",-10.15,55.15
"70",14,"70_14",-10.2,55.15
"70",15,"70_15",-10.2,55.125
"71",1,"71_1",-10.325,55
"71",2,"71_2",-10.325,55
"71",3,"71_3",-10.325,54.975
"71",4,"71_4",-10.3,54.975
"71",5,"71_5",-10.275,54.975
"71",6,"71_6",-10.25,54.975
"71",7,"71_7",-10.225,54.975
"71",8,"71_8",-10.225,55
"71",9,"71_9",-10.225,55.025
"71",10,"71_10",-10.225,55.05
"71",11,"71_11",-10.225,55.075
"71",12,"71_12",-10.25,55.075
"71",13,"71_13",-10.25,55.075
"71",14,"71_14",-10.25,55.05
"71",15,"71_15",-10.25,55
"71",16,"71_16",-10.3,55
"71",17,"71_17",-10.325,55
